"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"17.05.2016","15,06","14,47","15,71","13,34","","4,15%"
"16.05.2016","14,46","15,22","15,57","14,07","","-4,99%"
"13.05.2016","15,22","14,34","15,32","14,34","","6,14%"
"12.05.2016","14,34","14,79","15,25","14,21","","-2,98%"
"11.05.2016","14,78","13,82","14,78","13,81","","6,95%"
"10.05.2016","13,82","14,52","14,52","13,81","","-4,62%"
"09.05.2016","14,49","14,42","14,93","14,16","","0,42%"
"06.05.2016","14,43","15,58","15,72","14,41","","-7,38%"
"05.05.2016","15,58","15,67","15,95","15,24","","-0,57%"
"04.05.2016","15,67","15,28","16,27","15,28","","2,55%"
"03.05.2016","15,28","14,52","16,06","14,52","","5,23%"
"02.05.2016","14,52","15,00","15,37","14,33","","-3,26%"
"29.04.2016","15,01","14,85","18,35","14,85","","0,87%"
"28.04.2016","14,88","13,65","15,16","13,38","","9,01%"
"27.04.2016","13,65","13,89","14,80","13,50","","-2,01%"
"26.04.2016","13,93","13,84","14,22","13,58","","0,65%"
"25.04.2016","13,84","13,15","14,48","13,15","","5,25%"
"22.04.2016","13,15","13,49","13,98","13,08","","-2,52%"
"21.04.2016","13,49","12,99","13,77","12,99","","3,85%"
"20.04.2016","12,99","12,78","13,24","12,23","","1,64%"
"19.04.2016","12,78","13,10","13,36","12,58","","-2,52%"
"18.04.2016","13,11","12,79","13,87","12,79","","2,50%"
"15.04.2016","12,79","12,72","13,18","12,68","","0,55%"
"14.04.2016","12,72","12,85","13,12","12,55","","-1,01%"
"13.04.2016","12,85","13,95","13,95","12,49","","-8,02%"
"12.04.2016","13,97","14,91","15,29","13,49","","-6,30%"
"11.04.2016","14,91","15,33","15,33","13,53","","-2,74%"
"08.04.2016","15,33","15,70","15,77","15,11","","-2,36%"
"07.04.2016","15,70","14,74","16,26","14,74","","6,51%"
"06.04.2016","14,74","15,40","15,94","10,76","","-4,29%"
"05.04.2016","15,40","14,28","15,57","14,28","","7,84%"
"04.04.2016","14,28","13,59","14,56","13,59","","5,08%"
"01.04.2016","13,59","13,74","16,33","13,37","","-1,09%"
"31.03.2016","13,74","13,26","13,97","13,17","","3,62%"
"30.03.2016","13,26","13,68","13,68","11,09","","-3,14%"
"29.03.2016","13,69","14,66","15,55","12,46","","-6,55%"
"28.03.2016","14,65","14,19","15,28","14,19","","3,24%"
"24.03.2016","14,19","14,34","15,71","14,16","","-0,98%"
"23.03.2016","14,33","13,78","15,18","13,29","","3,92%"
"22.03.2016","13,79","13,40","15,22","13,40","","2,83%"
"21.03.2016","13,41","13,24","14,18","13,06","","1,21%"
"18.03.2016","13,25","13,62","13,63","12,93","","-2,50%"
"17.03.2016","13,59","14,36","14,69","13,34","","-5,23%"
"16.03.2016","14,34","15,84","15,91","13,95","","-9,47%"
"15.03.2016","15,84","16,12","16,79","15,60","","-1,74%"
"14.03.2016","16,12","16,37","16,74","15,41","","-1,53%"
"11.03.2016","16,37","17,27","17,27","16,35","","-5,21%"
"10.03.2016","17,27","17,54","18,49","16,28","","-1,54%"
"09.03.2016","17,54","17,71","18,06","17,18","","-0,74%"
"08.03.2016","17,67","17,00","17,98","17,00","","4,00%"
"07.03.2016","16,99","16,79","17,64","16,50","","1,31%"
"04.03.2016","16,77","16,71","17,14","16,13","","0,36%"
"03.03.2016","16,71","16,82","17,63","16,15","","-0,65%"
"02.03.2016","16,82","17,51","18,30","16,53","","-3,94%"
"01.03.2016","17,51","19,77","19,77","17,40","","-11,43%"
"29.02.2016","19,77","19,09","19,99","18,57","","3,56%"
"26.02.2016","19,09","18,21","19,27","17,90","","4,89%"
"25.02.2016","18,20","19,94","20,23","18,20","","-8,73%"
"24.02.2016","19,94","19,87","21,66","19,78","","0,35%"
"23.02.2016","19,87","18,45","20,02","18,13","","7,75%"
"22.02.2016","18,44","19,46","19,46","17,97","","-5,24%"
"19.02.2016","19,46","20,51","21,36","19,45","","-5,12%"
"18.02.2016","20,51","21,34","21,34","19,26","","-3,93%"
"17.02.2016","21,35","23,32","23,32","20,87","","-8,33%"
"16.02.2016","23,29","24,58","24,59","23,09","","-5,25%"
"12.02.2016","24,58","27,39","27,39","24,29","","-10,26%"
"11.02.2016","27,39","25,07","28,83","25,07","","9,25%"
"10.02.2016","25,07","25,21","25,24","23,43","","-0,56%"
"09.02.2016","25,21","24,69","26,70","24,69","","2,23%"
"08.02.2016","24,66","22,13","26,04","22,13","","11,43%"
"05.02.2016","22,13","20,95","22,55","20,95","","5,68%"
"04.02.2016","20,94","20,99","22,05","20,36","","-0,24%"
"03.02.2016","20,99","21,32","23,54","20,63","","-1,59%"
"02.02.2016","21,33","19,86","21,66","19,86","","7,40%"
"01.02.2016","19,86","19,57","21,14","19,57","","1,48%"
"29.01.2016","19,57","21,63","21,63","19,47","","-9,52%"
"28.01.2016","21,63","22,16","22,97","16,58","","-2,52%"
"27.01.2016","22,19","21,85","22,97","21,14","","1,56%"
"26.01.2016","21,85","23,46","23,52","21,67","","-6,86%"
"25.01.2016","23,46","21,90","23,51","21,90","","6,98%"
"22.01.2016","21,93","25,46","25,46","21,65","","-13,86%"
"21.01.2016","25,46","26,98","27,28","24,40","","-5,63%"
"20.01.2016","26,98","25,18","30,36","25,18","","7,15%"
"19.01.2016","25,18","25,57","26,27","24,52","","-1,53%"
"15.01.2016","25,57","22,50","28,47","22,50","","13,64%"
"14.01.2016","22,50","23,47","24,43","21,75","","-4,13%"
"13.01.2016","23,47","21,54","24,54","20,73","","9,06%"
"12.01.2016","21,52","22,72","22,72","20,37","","-5,28%"
"11.01.2016","22,72","25,04","25,62","22,36","","-9,30%"
"08.01.2016","25,05","22,90","25,16","21,66","","9,53%"
"07.01.2016","22,87","19,63","24,18","19,63","","16,56%"
"06.01.2016","19,62","18,89","25,78","18,89","","3,86%"
"05.01.2016","18,89","19,12","19,96","18,61","","-1,20%"
"04.01.2016","19,12","17,01","23,66","17,01","","12,40%"
"31.12.2015","17,01","16,60","17,73","16,60","","2,72%"
"30.12.2015","16,56","15,92","16,72","15,92","","4,02%"
"29.12.2015","15,92","16,70","17,53","15,47","","-4,84%"
"28.12.2015","16,73","15,65","17,60","15,65","","6,90%"
"24.12.2015","15,65","15,71","15,97","15,30","","-0,38%"
"23.12.2015","15,71","16,42","22,55","15,48","","-4,44%"
"22.12.2015","16,44","18,13","23,70","16,42","","-9,32%"
"21.12.2015","18,13","19,30","19,30","17,93","","-6,06%"
"18.12.2015","19,30","17,53","19,51","17,53","","10,10%"
"17.12.2015","17,53","16,69","24,44","15,34","","5,03%"
"16.12.2015","16,69","19,26","19,89","10,30","","-13,34%"
"15.12.2015","19,26","20,89","20,89","18,60","","-7,80%"
"14.12.2015","20,89","22,61","24,23","19,82","","-7,44%"
"11.12.2015","22,57","18,21","23,37","18,21","","23,94%"
"10.12.2015","18,21","18,58","18,69","17,37","","-1,57%"
"09.12.2015","18,50","17,31","19,13","16,24","","6,87%"
"08.12.2015","17,31","15,69","17,83","15,69","","10,18%"
"07.12.2015","15,71","14,96","16,70","14,96","","5,01%"
"04.12.2015","14,96","17,60","17,60","14,66","","-15,00%"
"03.12.2015","17,60","15,84","18,44","15,80","","11,11%"
"02.12.2015","15,84","15,00","17,17","14,81","","5,60%"
"01.12.2015","15,00","15,83","20,10","14,70","","-5,24%"
"30.11.2015","15,83","15,13","16,35","15,13","","4,63%"
"27.11.2015","15,13","14,79","15,69","14,79","","2,30%"
"25.11.2015","14,79","15,30","17,39","14,61","","-3,33%"
"24.11.2015","15,30","15,15","16,35","14,78","","0,99%"
"23.11.2015","15,15","14,91","18,97","14,91","","1,54%"
"20.11.2015","14,92","16,18","16,18","14,70","","-7,79%"
"19.11.2015","16,18","16,36","16,36","15,69","","-1,10%"
"18.11.2015","16,36","17,80","17,97","16,19","","-8,09%"
"17.11.2015","17,80","17,42","18,59","16,74","","2,18%"
"16.11.2015","17,42","19,17","19,44","17,13","","-9,13%"
"13.11.2015","19,17","17,55","19,69","17,55","","9,23%"
"12.11.2015","17,55","15,68","17,55","15,68","","11,85%"
"11.11.2015","15,69","15,26","15,79","14,87","","2,82%"
"10.11.2015","15,26","15,99","16,43","15,09","","-4,57%"
"09.11.2015","15,99","14,20","16,52","14,20","","12,61%"
"06.11.2015","14,20","14,92","15,54","14,19","","-4,83%"
"05.11.2015","14,92","15,27","16,01","14,92","","-2,29%"
"04.11.2015","15,27","14,54","15,46","13,97","","5,02%"
"03.11.2015","14,54","14,28","14,74","13,79","","1,75%"
"02.11.2015","14,29","15,08","15,31","14,14","","-5,24%"
"30.10.2015","15,08","14,62","15,19","14,17","","3,15%"
"29.10.2015","14,62","14,40","15,44","14,40","","1,39%"
"28.10.2015","14,42","15,33","15,56","12,41","","-5,94%"
"27.10.2015","15,33","15,01","15,78","14,58","","2,20%"
"26.10.2015","15,00","14,19","15,20","14,19","","5,71%"
"23.10.2015","14,19","14,21","14,69","13,15","","-0,42%"
"22.10.2015","14,25","15,72","15,72","14,02","","-9,35%"
"21.10.2015","15,72","14,73","15,75","13,98","","6,79%"
"20.10.2015","14,72","14,14","15,08","14,10","","4,10%"
"19.10.2015","14,14","14,38","15,48","13,80","","-1,60%"
"16.10.2015","14,37","14,69","15,27","14,08","","-2,24%"
"15.10.2015","14,70","16,42","16,59","14,70","","-10,48%"
"14.10.2015","16,42","16,19","17,03","15,81","","1,36%"
"13.10.2015","16,20","14,59","16,23","14,59","","11,03%"
"12.10.2015","14,59","16,55","16,55","14,57","","-11,90%"
"09.10.2015","16,56","16,96","17,52","16,31","","-2,36%"
"08.10.2015","16,96","17,64","18,07","16,51","","-3,85%"
"07.10.2015","17,64","18,52","18,83","17,53","","-4,75%"
"06.10.2015","18,52","18,86","19,04","18,27","","-1,85%"
"05.10.2015","18,87","19,95","19,95","18,64","","-5,41%"
"02.10.2015","19,95","21,59","23,23","19,83","","-7,60%"
"01.10.2015","21,59","22,53","27,38","21,58","","-4,17%"
"30.09.2015","22,53","24,43","24,43","17,40","","-7,78%"
"29.09.2015","24,43","25,06","26,09","23,99","","-2,51%"
"28.09.2015","25,06","21,94","25,66","21,94","","14,22%"
"25.09.2015","21,94","22,12","22,71","20,00","","-0,81%"
"24.09.2015","22,12","20,80","32,44","20,80","","6,35%"
"23.09.2015","20,80","21,14","21,58","20,51","","-1,61%"
"22.09.2015","21,14","19,40","22,49","19,40","","8,97%"
"21.09.2015","19,40","21,36","21,45","19,40","","-9,18%"
"18.09.2015","21,36","21,41","24,79","20,82","","-0,37%"
"17.09.2015","21,44","20,55","24,62","13,72","","4,53%"
"16.09.2015","20,51","21,88","22,23","20,51","","-6,22%"
"15.09.2015","21,87","23,57","23,57","21,61","","-6,94%"
"14.09.2015","23,50","23,00","24,52","23,00","","2,17%"
"11.09.2015","23,00","24,77","31,80","23,00","","-7,15%"
"10.09.2015","24,77","25,40","26,40","15,45","","-2,48%"
"09.09.2015","25,40","24,86","25,97","22,69","","2,17%"
"08.09.2015","24,86","26,93","27,72","24,32","","-7,65%"
"04.09.2015","26,92","24,83","28,20","24,83","","8,42%"
"03.09.2015","24,83","25,18","25,48","23,43","","-1,47%"
"02.09.2015","25,20","29,78","31,74","24,60","","-15,44%"
"01.09.2015","29,80","27,01","31,34","27,01","","10,33%"
"31.08.2015","27,01","25,31","28,08","25,31","","6,72%"
"28.08.2015","25,31","25,49","27,67","25,25","","-0,78%"
"27.08.2015","25,51","29,53","29,53","17,71","","-13,85%"
"26.08.2015","29,61","34,51","34,51","28,82","","-14,20%"
"25.08.2015","34,51","33,11","36,84","27,25","","4,23%"
"24.08.2015","33,11","28,18","56,32","23,93","","18,12%"
"21.08.2015","28,03","19,73","30,12","19,73","","42,07%"
"20.08.2015","19,73","15,70","19,77","15,70","","25,83%"
"19.08.2015","15,68","14,31","16,51","14,15","","9,65%"
"18.08.2015","14,30","13,87","14,46","13,87","","3,55%"
"17.08.2015","13,81","14,11","15,33","13,75","","-2,26%"
"14.08.2015","14,13","14,67","14,75","14,09","","-3,68%"
"13.08.2015","14,67","15,60","15,68","14,26","","-6,14%"
"12.08.2015","15,63","15,30","17,93","15,30","","2,16%"
"11.08.2015","15,30","13,67","15,75","13,67","","11,68%"
"10.08.2015","13,70","14,67","14,67","13,58","","-6,61%"
"07.08.2015","14,67","14,76","15,54","14,61","","-0,61%"
"06.08.2015","14,76","13,76","15,06","13,50","","7,27%"
"05.08.2015","13,76","13,98","13,98","13,11","","-1,36%"
"04.08.2015","13,95","13,63","14,16","13,52","","2,42%"
"03.08.2015","13,62","12,91","16,17","9,09","","5,09%"
"31.07.2015","12,96","12,94","13,58","11,28","","0,00%"
"30.07.2015","12,96","13,27","14,05","12,84","","-2,41%"
"29.07.2015","13,28","14,10","14,17","11,90","","-5,82%"
"28.07.2015","14,10","15,79","15,80","11,48","","-10,70%"
"27.07.2015","15,79","13,98","16,39","13,98","","12,87%"
"24.07.2015","13,99","13,37","14,87","9,64","","4,64%"
"23.07.2015","13,37","12,69","13,82","12,69","","5,36%"
"22.07.2015","12,69","12,82","13,29","11,28","","-0,86%"
"21.07.2015","12,80","12,75","13,64","12,54","","0,08%"
"20.07.2015","12,79","12,11","12,86","12,08","","5,62%"
"17.07.2015","12,11","12,31","12,45","8,09","","-1,62%"
"16.07.2015","12,31","13,05","17,94","11,96","","-5,67%"
"15.07.2015","13,05","13,03","13,53","12,61","","0,15%"
"14.07.2015","13,03","13,67","13,71","12,56","","-4,61%"
"13.07.2015","13,66","16,81","16,81","13,24","","-18,88%"
"10.07.2015","16,84","19,17","19,17","16,73","","-12,15%"
"09.07.2015","19,17","19,24","19,29","17,12","","-0,36%"
"08.07.2015","19,24","16,27","20,61","14,79","","18,25%"
"07.07.2015","16,27","17,09","18,69","15,99","","-4,80%"
"06.07.2015","17,09","17,00","18,83","17,00","","0,53%"
"02.07.2015","17,00","16,39","17,45","15,65","","3,72%"
"01.07.2015","16,39","18,30","18,30","13,23","","-10,44%"
"30.06.2015","18,30","18,68","19,30","17,50","","-2,09%"
"29.06.2015","18,69","14,02","19,94","14,02","","32,08%"
"26.06.2015","14,15","14,38","14,72","9,67","","-1,60%"
"25.06.2015","14,38","13,63","14,60","13,32","","5,50%"
"24.06.2015","13,63","12,45","13,65","12,41","","9,30%"
"23.06.2015","12,47","12,96","12,96","12,22","","-3,86%"
"22.06.2015","12,97","13,82","13,82","12,67","","-6,15%"
"19.06.2015","13,82","13,45","14,60","13,10","","2,75%"
"18.06.2015","13,45","14,45","19,44","12,73","","-7,69%"
"17.06.2015","14,57","14,92","16,45","7,76","","-2,35%"
"16.06.2015","14,92","15,38","15,71","14,83","","-2,99%"
"15.06.2015","15,38","13,85","15,88","11,15","","11,05%"
"12.06.2015","13,85","13,15","14,17","13,15","","5,32%"
"11.06.2015","13,15","13,56","13,56","12,81","","-3,02%"
"10.06.2015","13,56","14,94","14,94","13,42","","-9,36%"
"09.06.2015","14,96","15,34","15,62","14,88","","-2,48%"
"08.06.2015","15,34","14,67","15,47","14,67","","4,64%"
"05.06.2015","14,66","15,05","17,59","14,57","","-2,66%"
"04.06.2015","15,06","13,83","15,50","13,83","","8,89%"
"03.06.2015","13,83","14,37","14,70","13,49","","-3,76%"
"02.06.2015","14,37","14,14","15,14","13,90","","1,63%"
"01.06.2015","14,14","13,92","14,89","13,81","","1,58%"
"29.05.2015","13,92","13,58","15,39","13,35","","2,50%"
"28.05.2015","13,58","13,51","14,09","13,43","","0,52%"
"27.05.2015","13,51","14,04","14,30","13,06","","-4,46%"
"26.05.2015","14,14","12,59","17,85","12,59","","12,31%"
"22.05.2015","12,59","12,32","12,68","12,27","","1,04%"
"21.05.2015","12,46","12,87","13,90","12,26","","-3,19%"
"20.05.2015","12,87","12,73","15,85","12,51","","0,39%"
"19.05.2015","12,82","12,85","13,56","12,53","","-0,23%"
"18.05.2015","12,85","12,44","13,36","12,44","","3,30%"
"15.05.2015","12,44","12,90","13,40","11,95","","-3,57%"
"14.05.2015","12,90","13,70","13,70","12,62","","-5,84%"
"13.05.2015","13,70","13,79","13,94","11,02","","-0,72%"
"12.05.2015","13,80","13,85","15,22","13,64","","-0,29%"
"11.05.2015","13,84","13,54","13,84","13,30","","2,22%"
"08.05.2015","13,54","15,37","15,37","13,44","","-11,91%"
"07.05.2015","15,37","15,46","16,76","15,20","","-0,52%"
"06.05.2015","15,45","14,82","16,42","14,33","","4,25%"
"05.05.2015","14,82","13,88","14,99","13,88","","6,77%"
"04.05.2015","13,88","13,79","14,04","13,60","","0,65%"
"01.05.2015","13,79","15,09","15,09","12,00","","-8,61%"
"30.04.2015","15,09","14,10","15,86","14,10","","7,02%"
"29.04.2015","14,10","13,38","15,01","10,49","","5,38%"
"28.04.2015","13,38","13,96","14,97","13,30","","-4,15%"
"27.04.2015","13,96","13,30","14,18","13,30","","4,96%"
"24.04.2015","13,30","13,39","13,74","13,18","","-0,67%"
"23.04.2015","13,39","13,52","14,02","12,99","","-0,96%"
"22.04.2015","13,52","13,77","14,44","13,25","","-1,82%"
"21.04.2015","13,77","13,45","13,93","13,09","","2,38%"
"20.04.2015","13,45","14,27","14,27","12,90","","-5,75%"
"17.04.2015","14,27","12,81","16,51","11,58","","11,40%"
"16.04.2015","12,81","13,23","13,62","12,61","","-3,17%"
"15.04.2015","13,23","13,93","13,93","13,07","","-5,03%"
"14.04.2015","13,93","14,49","15,00","13,58","","-3,86%"
"13.04.2015","14,49","13,32","14,68","13,15","","8,62%"
"10.04.2015","13,34","13,75","13,85","13,12","","-2,98%"
"09.04.2015","13,75","14,34","14,79","13,42","","-4,11%"
"08.04.2015","14,34","14,79","16,92","14,16","","-3,04%"
"07.04.2015","14,79","14,86","14,86","14,32","","-0,47%"
"06.04.2015","14,86","15,04","16,22","14,51","","-1,20%"
"02.04.2015","15,04","15,25","15,55","14,58","","-1,38%"
"01.04.2015","15,25","15,41","16,71","15,19","","-1,04%"
"31.03.2015","15,41","14,48","16,51","14,48","","6,42%"
"30.03.2015","14,48","15,05","15,05","14,10","","-3,85%"
"27.03.2015","15,06","15,52","16,29","14,97","","-2,96%"
"26.03.2015","15,52","15,38","16,96","15,24","","0,91%"
"25.03.2015","15,38","13,64","15,49","13,60","","12,76%"
"24.03.2015","13,64","13,42","13,71","12,86","","1,64%"
"23.03.2015","13,42","13,01","15,51","12,94","","2,99%"
"20.03.2015","13,03","13,94","13,94","12,39","","-6,53%"
"19.03.2015","13,94","13,79","14,74","13,73","","1,09%"
"18.03.2015","13,79","15,42","16,06","7,04","","-10,57%"
"17.03.2015","15,42","15,30","16,03","15,18","","0,78%"
"16.03.2015","15,30","15,44","15,44","14,69","","-0,91%"
"13.03.2015","15,44","14,84","16,29","13,07","","4,04%"
"12.03.2015","14,84","16,15","16,15","14,59","","-8,05%"
"11.03.2015","16,14","15,67","18,07","15,65","","3,00%"
"10.03.2015","15,67","14,36","15,83","14,36","","9,20%"
"09.03.2015","14,35","14,70","15,17","14,13","","-2,38%"
"06.03.2015","14,70","13,60","15,22","13,60","","8,09%"
"05.03.2015","13,60","13,89","14,15","13,41","","-2,09%"
"04.03.2015","13,89","13,47","16,13","13,47","","3,12%"
"03.03.2015","13,47","12,96","14,11","12,96","","3,94%"
"02.03.2015","12,96","13,20","13,67","12,55","","-2,04%"
"27.02.2015","13,23","13,31","13,54","13,01","","-0,60%"
"26.02.2015","13,31","13,18","13,66","13,03","","0,99%"
"25.02.2015","13,18","13,05","14,88","12,75","","1,00%"
"24.02.2015","13,05","14,03","14,03","12,69","","-6,99%"
"23.02.2015","14,03","13,88","15,66","9,95","","1,08%"
"20.02.2015","13,88","14,97","15,67","13,73","","-7,28%"
"19.02.2015","14,97","15,16","15,75","14,15","","-1,25%"
"18.02.2015","15,16","15,48","16,05","11,62","","-2,07%"
"17.02.2015","15,48","14,85","15,90","14,83","","4,24%"
"13.02.2015","14,85","15,81","15,81","14,23","","-6,01%"
"12.02.2015","15,80","16,93","16,93","15,32","","-6,73%"
"11.02.2015","16,94","17,03","17,56","16,81","","-0,53%"
"10.02.2015","17,03","17,94","17,94","16,60","","-5,07%"
"09.02.2015","17,94","16,97","18,80","16,97","","5,72%"
"06.02.2015","16,97","16,48","17,97","15,68","","2,97%"
"05.02.2015","16,48","17,57","17,57","15,88","","-5,88%"
"04.02.2015","17,51","16,94","17,52","16,32","","3,36%"
"03.02.2015","16,94","18,86","18,86","16,47","","-10,18%"
"02.02.2015","18,86","19,94","21,44","18,72","","-5,46%"
"30.01.2015","19,95","16,80","20,51","13,02","","18,75%"
"29.01.2015","16,80","19,31","19,88","14,91","","-13,13%"
"28.01.2015","19,34","16,84","19,34","12,95","","14,78%"
"27.01.2015","16,85","15,08","17,91","12,55","","11,74%"
"26.01.2015","15,08","15,84","16,71","14,67","","-4,80%"
"23.01.2015","15,84","15,43","16,05","10,57","","2,66%"
"22.01.2015","15,43","17,64","17,87","15,04","","-12,53%"
"21.01.2015","17,64","18,44","19,52","17,58","","-4,34%"
"20.01.2015","18,44","18,26","19,59","18,26","","0,93%"
"16.01.2015","18,27","19,00","20,18","14,11","","-3,84%"
"15.01.2015","19,00","18,53","23,04","12,53","","2,54%"
"14.01.2015","18,53","17,61","19,90","17,61","","5,22%"
"13.01.2015","17,61","17,05","18,58","15,57","","3,53%"
"12.01.2015","17,01","16,25","17,75","16,08","","4,55%"
"09.01.2015","16,27","15,76","16,69","15,25","","3,17%"
"08.01.2015","15,77","17,32","17,32","15,74","","-8,95%"
"07.01.2015","17,32","18,47","18,47","13,27","","-6,18%"
"06.01.2015","18,46","17,92","19,74","12,56","","3,24%"
"05.01.2015","17,88","16,11","18,77","16,11","","11,26%"
"02.01.2015","16,07","16,66","17,64","15,65","","-3,37%"
